Enzyme	Concentration
R_rxn05059_c_enzyme	0.0
R_rxn05252_c_duplicate_2_enzyme	0.0
R_rxn04726_c_duplicate_7_enzyme	0.0
R_EX_cpd00119_e_enzyme	0
R_rxn05390_c_enzyme	0.0
R_rxn00778_c_duplicate_2_enzyme	0.0
R_rxn05458_c_enzyme	0.0
R_rxn12637_c_duplicate_6_enzyme	0.0
R_rxn10215_c_enzyme	0.0
R_rxn05289_c_enzyme	0.0
R_rxn03366_c_enzyme	0.0
R_rxn02155_c_enzyme	3.66922225369908e-08
R_rxn11809_c_duplicate_5_enzyme	0.0
R_rxn07672_c_enzyme	0.0
R_rxn10570_c_enzyme	0
R_rxn12191_c_duplicate_3_enzyme	0.0
R_rxn00763_c_duplicate_5_enzyme	0.0
R_rxn00863_c_enzyme	1.445791480113104e-07
R_rxn38837_c_enzyme	0.0
R_rxn12191_c_duplicate_5_enzyme	0.0
R_rxn05155_c_enzyme	0.0
R_rxn00257_c_enzyme	0.0
R_rxn05342_c_enzyme	1.6505985703579215e-07
R_rxn01358_c_duplicate_2_enzyme	0.0
R_rxn06777_c_duplicate_2_enzyme	0.0
R_rxn01620_c_enzyme	0.0
R_rxn00527_c_duplicate_2_enzyme	0.0
R_rxn08086_c_enzyme	1.353455195939818e-07
R_rxn03481_c_enzyme	0.0
R_rxn08799_c_enzyme	0.0
R_rxn00740_c_enzyme	0.0
R_rxn10042_c_enzyme	0.0
R_rxn05736_c_duplicate_2_enzyme	0.0
R_rxn10236_c_enzyme	0.0
R_rxn00527_c_duplicate_8_enzyme	0.0
R_rxn05871_c_duplicate_3_enzyme	0.0
R_rxn02804_c_duplicate_4_enzyme	0.0
R_rxn05312_c_enzyme	0.0
R_rxn07449_c_duplicate_3_enzyme	0.0
R_rxn00950_c_duplicate_2_enzyme	0.0
R_rxn00711_c_enzyme	0.0
R_rxn08527_c_duplicate_2_enzyme	0.0
R_rxn00365_c_enzyme	7.092979003284217e-07
R_rxn00493_c_duplicate_2_enzyme	0.0
R_rxn00183_c_enzyme	0.0
R_rxn01459_c_duplicate_4_enzyme	0.0
R_rxn00002_c_duplicate_2_enzyme	0.0
R_rxn12645_c_duplicate_4_enzyme	0.0
R_rxn00897_c_enzyme	0.0
R_rxn05252_c_duplicate_3_enzyme	0.0
R_rxn01851_c_duplicate_7_enzyme	0.0
R_rxn09114_c_enzyme	0.0
R_rxn03921_c_enzyme	0.0
R_rxn02639_c_enzyme	0.0
R_rxn08712_c_enzyme	0.0
R_rxn01851_c_duplicate_2_enzyme	0.0
R_rxn01201_c_enzyme	0.0
R_rxn00912_c_enzyme	0.0
R_rxn08783_c_enzyme	0.0
R_rxn06060_c_enzyme	6.337068684376882e-08
R_rxn00802_c_enzyme	2.246089245841395e-06
R_rxn06438_c_enzyme	5.246768808109157e-07
R_rxn05734_c_duplicate_3_enzyme	0.0
R_rxn04070_c_enzyme	0.0
R_rxn00198_c_enzyme	0.0
R_rxn00708_c_enzyme	0.0
R_rxn02112_c_enzyme	0.0
R_rxn00256_c_duplicate_3_enzyme	0.0
R_rxn11838_c_enzyme	0.0
R_rxn03063_c_enzyme	0.0
R_rxn05127_c_enzyme	0.0
R_rxn05249_c_duplicate_3_enzyme	0.0
R_rxn06760_c_enzyme	0.0
R_rxn02339_c_duplicate_4_enzyme	0.0
R_rxn02262_c_enzyme	0.0
R_rxn00952_c_enzyme	0.0
R_rxn00519_c_enzyme	0.0
R_rxn05456_c_enzyme	0.0
R_rxn10126_c_enzyme	0.0
R_rxn10262_c_enzyme	0.0
R_rxn11722_c_enzyme	0.0
R_rxn03040_c_enzyme	0.0
R_rxn12633_c_duplicate_4_enzyme	0.0
R_rxn02005_c_enzyme	0.0
R_rxn05151_c_enzyme	0.0
R_rxn00615_c_enzyme	0.0
R_rxn14138_c_enzyme	0.0
R_rxn00143_c_enzyme	0.0
R_rxn12635_c_duplicate_2_enzyme	0.0
R_rxn03182_c_enzyme	4.126496425894804e-08
R_rxn00165_c_duplicate_3_enzyme	0.0
R_rxn01520_c_enzyme	4.549299290280198e-08
R_rxn09202_c_enzyme	0.0
R_rxn14054_c_duplicate_7_enzyme	0.0
R_rxn05247_c_duplicate_2_enzyme	0.0
R_rxn01507_c_enzyme	0.0
R_rxn04271_c_duplicate_2_enzyme	0.0
R_rxn08793_c_enzyme	0.0
R_EX_cpd01080_e_enzyme	0
R_rxn10113_c_duplicate_3_enzyme	0.0001303256929988056
R_rxn01073_c_enzyme	0.0
R_rxn01925_c_enzyme	0.0
R_rxn04737_c_duplicate_2_enzyme	0.0
R_rxn08793_c_duplicate_2_enzyme	0.0
R_rxn06439_c_enzyme	1.445791480113104e-07
R_rxn03884_c_enzyme	0.0
R_rxn02374_c_enzyme	0.0
R_rxn10253_c_duplicate_2_enzyme	0.0
R_rxn00206_c_duplicate_2_enzyme	0.0
R_rxn00161_c_enzyme	0.0
R_rxn00365_c_duplicate_2_enzyme	0.0
R_rxn06804_c_enzyme	0.0
R_rxn01275_c_duplicate_2_enzyme	0.0
R_rxn03932_c_enzyme	0.0
R_rxn12844_c_duplicate_6_enzyme	0.0
R_rxn00748_c_duplicate_3_enzyme	0.0
R_rxn00379_c_duplicate_2_enzyme	0.0
R_rxn00588_c_enzyme	0.0
R_rxn09103_c_enzyme	0.0
R_rxn00837_c_enzyme	0.0
R_rxn20289_c_duplicate_2_enzyme	0.0
R_rxn00501_c_enzyme	0.0
R_rxn09105_c_enzyme	0.0
R_rxn07680_c_enzyme	0.0
R_rxn03904_c_enzyme	2.9114112067361213e-08
R_rxn06075_c_enzyme	1.860698660792306e-08
R_rxn11724_c_enzyme	0.0
R_rxn05153_c_enzyme	0.0
R_rxn12638_c_duplicate_5_enzyme	0.0
R_EX_cpd00060_e_enzyme	0
R_rxn00608_c_duplicate_4_enzyme	0.0
R_rxn08525_c_enzyme	0.0
R_rxn02458_c_enzyme	0.0
R_rxn06869_c_enzyme	0.0
R_rxn03538_c_enzyme	0.0
R_rxn00988_c_duplicate_3_enzyme	0.0
R_rxn00159_c_enzyme	0.0
R_rxn01964_c_enzyme	6.41221655189688e-08
R_rxn08823_c_enzyme	0.0
R_rxn00512_c_enzyme	8.483750875606097e-10
R_rxn00816_c_enzyme	0.0
R_rxn00569_c_duplicate_2_enzyme	0.0
R_rxn01127_c_enzyme	0.0
R_rxn01924_c_duplicate_2_enzyme	0.0
R_rxn03933_c_enzyme	0.0
R_rxn03923_c_enzyme	0.0
R_rxn00913_c_duplicate_2_enzyme	0.0
R_rxn01201_c_duplicate_2_enzyme	0.0
R_rxn00991_c_enzyme	0.0
R_rxn08848_c_enzyme	0.0
R_rxn10806_c_duplicate_3_enzyme	0.0
R_rxn04737_c_enzyme	0.0
R_rxn01476_c_enzyme	8.294546591293872e-07
R_EX_cpd00035_e_enzyme	0
R_rxn00202_c_enzyme	0.0
R_rxn00550_c_enzyme	0.0
R_rxn12551_c_enzyme	0.0
R_rxn00126_c_enzyme	1.4221307649724534e-09
R_rxn07488_c_enzyme	0.0
R_rxn03838_c_enzyme	0.0
R_rxn00569_c_duplicate_4_enzyme	0.0
R_EX_cpd00076_e_enzyme	0
R_rxn00708_c_duplicate_2_enzyme	0.0
R_rxn00337_c_duplicate_4_enzyme	0.0
R_rxn08971_c_enzyme	0.0
R_rxn01370_c_enzyme	0.0
R_rxn12646_c_duplicate_3_enzyme	0.0
R_rxn00509_c_duplicate_2_enzyme	0.0
R_rxn00213_c_enzyme	0.0
R_rxn20643_c_enzyme	0.0
R_rxn12642_c_duplicate_3_enzyme	0.0
R_rxn02897_c_enzyme	0.0
R_rxn14301_c_enzyme	0.0
R_rxn06870_c_enzyme	0.0
R_rxn09101_c_enzyme	0.0
R_rxn04270_c_enzyme	0.0
R_rxn00695_c_duplicate_2_enzyme	0.0
R_rxn09211_c_enzyme	0.0
R_EX_cpd00122_e_enzyme	0
R_rxn00330_c_enzyme	8.076068714883672e-06
R_rxn00763_c_duplicate_2_enzyme	0.0
R_rxn05455_c_duplicate_2_enzyme	0.0
R_rxn06673_c_enzyme	0.0
R_rxn00709_c_duplicate_2_enzyme	0.0
R_rxn08711_c_enzyme	0.0
R_rxn00794_c_enzyme	0.0
R_rxn01459_c_duplicate_5_enzyme	0.0
R_rxn00947_c_duplicate_7_enzyme	0.0
R_rxn07056_c_duplicate_3_enzyme	0.0
R_rxn00119_c_duplicate_2_enzyme	0.0
R_rxn05614_c_enzyme	0.0
R_rxn00147_c_enzyme	0.0
R_rxn03174_c_enzyme	8.483750875606097e-10
R_rxn00288_c_duplicate_3_enzyme	0.0
R_rxn00260_c_duplicate_4_enzyme	0.0
R_EX_cpd00121_e_enzyme	0
R_EX_cpd01012_e_enzyme	0
R_rxn08806_c_enzyme	0.0
R_rxn02314_c_duplicate_3_enzyme	0.0
R_rxn02503_c_enzyme	0.0
R_rxn00653_c_duplicate_5_enzyme	0.0
R_rxn05375_c_duplicate_2_enzyme	0.0
R_rxn10269_c_enzyme	0.0
R_rxn12635_c_duplicate_3_enzyme	0.0
R_rxn00568_c_duplicate_2_enzyme	0.0
R_EX_cpd00118_e_enzyme	0
R_rxn00741_c_duplicate_2_enzyme	0.0
R_rxn10174_c_duplicate_2_enzyme	0.0
R_rxn01807_c_duplicate_3_enzyme	0.0
R_rxn00085_c_duplicate_10_enzyme	0.0
R_rxn05683_c_enzyme	0.0
R_rxn01281_c_enzyme	0.0
R_rxn09449_c_duplicate_7_enzyme	0.0
R_rxn04841_c_enzyme	0.0
R_rxn04840_c_enzyme	0.0
R_rxn05195_c_enzyme	0.0
R_rxn01800_c_duplicate_2_enzyme	0.0
R_rxn01025_c_enzyme	0.0
R_rxn10162_c_enzyme	0.0
R_rxn01519_c_enzyme	0.0
R_rxn01521_c_duplicate_3_enzyme	0.0
R_rxn02737_c_duplicate_2_enzyme	0.0
R_rxn05740_c_enzyme	0.0
R_rxn00002_c_duplicate_3_enzyme	0.0
R_rxn00913_c_duplicate_3_enzyme	0.0
R_rxn07448_c_duplicate_3_enzyme	0.0
R_rxn11584_c_enzyme	0.0
R_rxn01102_c_duplicate_4_enzyme	0.0
R_rxn00915_c_enzyme	0.0
R_rxn00858_c_enzyme	1.4846564032310661e-08
R_rxn05733_c_enzyme	6.337068684376882e-08
R_rxn05872_c_duplicate_4_enzyme	0.0
R_rxn00532_c_duplicate_2_enzyme	0.0
R_rxn03087_c_enzyme	4.5443455822124653e-07
R_rxn00097_c_enzyme	2.515802153890689e-05
R_rxn01985_c_duplicate_2_enzyme	0.0
R_rxn00695_c_enzyme	0.0
R_rxn05221_c_duplicate_3_enzyme	0.0
R_rxn00363_c_duplicate_2_enzyme	0.0
R_rxn00379_c_duplicate_3_enzyme	0.0
R_rxn06394_c_enzyme	0.0
R_EX_cpd00254_e_enzyme	0
R_rxn00735_c_enzyme	0.0
R_rxn08335_c_enzyme	5.140384009503929e-07
R_rxn00376_c_enzyme	0.0
R_rxn10268_c_duplicate_2_enzyme	0.0
R_rxn03462_c_enzyme	0.0
R_rxn12637_c_duplicate_2_enzyme	0.0
R_rxn01100_c_enzyme	4.3826186786345793e-05
R_rxn00459_c_enzyme	0.00010554933682024235
R_rxn05391_c_enzyme	0.0
R_rxn00542_c_enzyme	0.0
R_rxn00015_c_enzyme	0.0
R_EX_cpd08636_c_enzyme	0
R_rxn07448_c_enzyme	0.0
R_rxn09448_c_duplicate_6_enzyme	0.0
R_rxn03181_c_enzyme	4.126496425894804e-08
R_rxn02303_c_enzyme	0.0
R_EX_cpd00162_e_enzyme	0
R_rxn00474_c_duplicate_2_enzyme	0.0
R_rxn16573_c_enzyme	4.2418754378030465e-12
R_rxn00748_c_enzyme	0.0
R_rxn05593_c_enzyme	0.0
R_rxn00503_c_duplicate_2_enzyme	0.0
R_rxn00988_c_duplicate_7_enzyme	0.0
R_rxn01851_c_duplicate_6_enzyme	0.0
R_rxn00608_c_duplicate_3_enzyme	0.0
R_rxn12636_c_duplicate_3_enzyme	0.0
R_rxn01161_c_enzyme	0.0
R_rxn00790_c_enzyme	3.646451309517203e-06
R_rxn10226_c_enzyme	0.0
R_rxn11809_c_duplicate_3_enzyme	0.0
R_rxn12645_c_duplicate_3_enzyme	0.0
R_rxn10338_c_enzyme	0.0
R_rxn07885_c_duplicate_2_enzyme	0.0
R_rxn00260_c_duplicate_2_enzyme	0.0
R_rxn02404_c_enzyme	8.252992851789608e-08
R_rxn01445_c_enzyme	0.0
R_rxn08813_c_enzyme	0.0
R_rxn00689_c_enzyme	0.0
R_rxn08352_c_enzyme	0.0
R_rxn05528_c_duplicate_2_enzyme	0.0
R_rxn02339_c_duplicate_5_enzyme	0.0
R_rxn20289_c_enzyme	0.0
R_rxn07454_c_duplicate_2_enzyme	0.0
R_rxn09109_c_enzyme	0.0
R_rxn00022_c_enzyme	0.0
R_rxn02988_c_enzyme	7.850477294833276e-07
R_rxn03918_c_enzyme	0.0
R_rxn00763_c_duplicate_7_enzyme	0.0
R_rxn06078_c_enzyme	0.0
R_rxn00470_c_enzyme	0.0
R_rxn00124_c_enzyme	0.0
R_rxn06720_c_enzyme	0.0
R_rxn03242_c_enzyme	0.0
R_rxn02521_c_enzyme	0.0
R_rxn02008_c_enzyme	2.9114112067361213e-08
R_rxn00124_c_duplicate_3_enzyme	0.0
R_rxn21861_c_enzyme	4.2418754378030465e-12
R_rxn00148_c_enzyme	0.0
R_rxn09103_c_duplicate_2_enzyme	0.0
R_rxn00985_c_enzyme	0.0
R_rxn05516_c_enzyme	0.0
R_rxn05872_c_duplicate_5_enzyme	0.0
R_rxn03921_c_duplicate_2_enzyme	0.0
R_rxn05005_c_duplicate_2_enzyme	0.0
R_rxn10770_c_enzyme	0.0
R_rxn10052_c_enzyme	0.0
R_rxn05164_c_enzyme	0.0
R_rxn09240_c_duplicate_3_enzyme	0.0
R_rxn07720_c_enzyme	0.0
R_EX_cpd15302_c_enzyme	0
R_rxn05608_c_duplicate_2_enzyme	0.0
R_rxn05406_c_enzyme	0.0
R_rxn05582_c_duplicate_2_enzyme	0.0
R_rxn10254_c_enzyme	0.0
R_rxn03898_c_duplicate_2_enzyme	0.0
R_rxn00114_c_enzyme	0.0
R_rxn00985_c_duplicate_2_enzyme	0.0
R_rxn01302_c_duplicate_2_enzyme	0.0
R_rxn12847_c_duplicate_4_enzyme	0.0
R_rxn05528_c_enzyme	0.0
R_rxn08804_c_enzyme	0.0
R_rxn01106_c_enzyme	4.300718028844913e-05
R_rxn09101_c_duplicate_2_enzyme	0.0
R_rxn08025_c_duplicate_4_enzyme	0.0
R_rxn00705_c_enzyme	8.190064978966643e-07
R_rxn08311_c_enzyme	0.0
R_rxn10770_c_duplicate_6_enzyme	0.0
R_rxn01157_c_enzyme	0.0
R_rxn01029_c_enzyme	0.0
R_rxn03062_c_enzyme	1.031361803282851e-05
R_rxn05249_c_duplicate_4_enzyme	0.0
R_rxn08669_c_enzyme	0.0
R_rxn03971_c_enzyme	0.0
R_rxn00671_c_duplicate_2_enzyme	0.0
R_rxn03243_c_duplicate_2_enzyme	0.0
R_rxn00216_c_enzyme	0.0
R_rxn01145_c_enzyme	0.0
R_rxn03366_c_duplicate_2_enzyme	0.0
R_rxn05871_c_duplicate_7_enzyme	0.0
R_rxn00730_c_enzyme	0.0
R_rxn05457_c_enzyme	0.0
R_rxn08549_c_enzyme	0.0
R_rxn00691_c_enzyme	0.0
R_rxn09201_c_enzyme	1.5952420958945918e-07
R_EX_cpd00027_e_enzyme	0
R_rxn02107_c_enzyme	0.0
R_rxn08844_c_enzyme	0.0
R_rxn05494_c_duplicate_2_enzyme	0.0
R_rxn11838_c_duplicate_2_enzyme	0.0
R_rxn04908_c_duplicate_2_enzyme	0.0
R_rxn09450_c_duplicate_2_enzyme	0.0
R_rxn00873_c_duplicate_2_enzyme	0.0
R_rxn05388_c_enzyme	0.0
R_rxn00395_c_enzyme	0.0
R_rxn02853_c_duplicate_5_enzyme	0.0
R_rxn07312_c_enzyme	0.0
R_EX_cpd00132_e_enzyme	0
R_rxn01241_c_enzyme	0.0
R_rxn07261_c_enzyme	0.0
R_rxn04788_c_enzyme	4.4815414000389183e-07
R_rxn10806_c_duplicate_7_enzyme	0.0
R_rxn03481_c_duplicate_4_enzyme	0.0
R_rxn10060_c_enzyme	0.0
R_rxn02804_c_duplicate_2_enzyme	0.0
R_rxn03932_c_duplicate_2_enzyme	0.0
R_rxn00171_c_enzyme	0.0
R_rxn02474_c_enzyme	0.0
R_rxn14054_c_duplicate_2_enzyme	0.0
R_rxn00874_c_duplicate_2_enzyme	0.0
R_rxn10113_c_enzyme	0.0
R_rxn07435_c_enzyme	4.2186442447476763e-07
R_rxn05465_c_enzyme	0.0
R_rxn10481_c_duplicate_2_enzyme	0.0
R_rxn02270_c_enzyme	0.0
R_rxn05012_c_duplicate_2_enzyme	0.0
R_rxn02320_c_duplicate_2_enzyme	0.0
R_rxn05384_c_enzyme	0.0
R_rxn02421_c_enzyme	0.0
R_EX_cpd00106_e_enzyme	0
R_rxn00428_c_enzyme	0.0
R_rxn02821_c_enzyme	0.0
R_rxn09296_c_duplicate_3_enzyme	0.0
R_rxn12638_c_duplicate_4_enzyme	0.0
R_rxn01128_c_enzyme	0.0
R_rxn06805_c_enzyme	0.0
R_rxn02584_c_enzyme	0.0
R_rxn01192_c_enzyme	0.0
R_rxn12634_c_duplicate_4_enzyme	0.0
R_rxn09692_c_duplicate_3_enzyme	0.0
R_rxn05736_c_duplicate_4_enzyme	0.0
R_rxn00988_c_duplicate_2_enzyme	0.0
R_rxn00968_c_enzyme	0.0
R_rxn06377_c_enzyme	0.0
R_rxn01169_c_enzyme	0.0
R_rxn03838_c_duplicate_2_enzyme	0.0
R_rxn00777_c_enzyme	1.2422942644786927e-06
R_rxn01675_c_enzyme	0.0
R_rxn00288_c_duplicate_5_enzyme	0.0
R_rxn08025_c_duplicate_2_enzyme	0.0
R_rxn09692_c_duplicate_2_enzyme	0.0
R_rxn05417_c_enzyme	0.0
R_rxn02961_c_enzyme	0.0
R_rxn10256_c_duplicate_2_enzyme	0.0
R_rxn05247_c_duplicate_7_enzyme	0.0
R_rxn08815_c_enzyme	0.0
R_rxn01331_c_duplicate_2_enzyme	0.0
R_rxn05383_c_enzyme	0.0
R_EX_cpd00028_e_enzyme	0
R_rxn10267_c_duplicate_2_enzyme	0.0
R_rxn09449_c_duplicate_6_enzyme	0.0
R_rxn00775_c_duplicate_3_enzyme	0.0
R_rxn02907_c_enzyme	0.0
R_rxn09105_c_duplicate_2_enzyme	0.0
R_rxn10254_c_duplicate_2_enzyme	0.0
R_rxn00194_c_enzyme	0.0
R_rxn01643_c_duplicate_2_enzyme	0.0
R_rxn05231_c_enzyme	0.0
R_rxn03915_c_duplicate_2_enzyme	0.0
R_rxn10131_c_enzyme	0.0
R_rxn08808_c_enzyme	0.0
R_rxn08299_c_duplicate_2_enzyme	0.0
R_rxn05404_c_duplicate_2_enzyme	0.0
R_EX_cpd00644_e_enzyme	0
R_rxn00838_c_enzyme	0.0
R_rxn10202_c_enzyme	1.353455195939818e-07
R_rxn10237_c_enzyme	0.0
R_rxn00140_c_enzyme	0.0
R_rxn00157_c_duplicate_2_enzyme	4.365455722037103e-05
R_rxn08333_c_enzyme	0.0
R_rxn01844_c_enzyme	0.0
R_rxn10263_c_enzyme	0.0
R_rxn00295_c_enzyme	0.0
R_EX_cpd00117_e_enzyme	0
R_rxn11719_c_enzyme	0.0
R_rxn01851_c_duplicate_4_enzyme	0.0
R_rxn00211_c_enzyme	0.0
R_rxn10265_c_duplicate_2_enzyme	0.0
R_rxn01530_c_duplicate_4_enzyme	0.0
R_rxn02925_c_enzyme	0.0
R_rxn05029_c_enzyme	0.0
R_rxn01510_c_enzyme	0.0
R_rxn10476_c_duplicate_2_enzyme	0.0
R_rxn03908_c_enzyme	3.215384000609088e-07
R_rxn06600_c_enzyme	0.0
R_rxn05409_c_duplicate_2_enzyme	0.0
R_EX_cpd11416_c_enzyme	0
R_rxn00915_c_duplicate_2_enzyme	0.0
R_rxn01101_c_enzyme	0.0
R_rxn00011_c_enzyme	0.0
R_rxn00772_c_enzyme	0.0
R_rxn05465_c_duplicate_2_enzyme	8.483750875606093e-12
R_rxn00693_c_enzyme	6.553211922859121e-07
R_rxn00947_c_duplicate_5_enzyme	0.0
R_rxn05250_c_enzyme	0.0
R_rxn00743_c_enzyme	0.0
R_rxn08295_c_enzyme	0.0
R_rxn05251_c_duplicate_3_enzyme	0.0
R_rxn01871_c_duplicate_2_enzyme	1.1604042714338794e-06
R_rxn00851_c_enzyme	2.9114112067361213e-08
R_rxn05358_c_duplicate_2_enzyme	0.0
R_rxn01653_c_enzyme	0.0
R_rxn00679_c_duplicate_2_enzyme	0.0
R_rxn10770_c_duplicate_4_enzyme	0.0
R_rxn03282_c_duplicate_7_enzyme	0.0
R_rxn02971_c_enzyme	0.0
R_rxn03433_c_duplicate_2_enzyme	0.0
R_rxn05578_c_enzyme	0.0
R_rxn02167_c_enzyme	0.0
R_rxn08783_c_duplicate_2_enzyme	0.0
R_rxn08128_c_enzyme	0.0
R_rxn00305_c_enzyme	0.0
R_rxn00670_c_enzyme	0.0
R_rxn01649_c_enzyme	0.0
R_rxn03241_c_duplicate_2_enzyme	0.0
R_rxn05345_c_duplicate_3_enzyme	0.0
R_rxn02339_c_enzyme	0.0
R_rxn05454_c_duplicate_2_enzyme	0.0
R_rxn01761_c_enzyme	0.0
R_rxn03038_c_enzyme	0.0
R_rxn02277_c_enzyme	4.2418754378030465e-12
R_rxn01241_c_duplicate_2_enzyme	9.133183195395655e-06
R_rxn12845_c_enzyme	0.0
R_rxn00209_c_enzyme	0.0
R_rxn03378_c_enzyme	0.0
R_rxn03244_c_enzyme	0.0
R_rxn06433_c_enzyme	3.73689687169847e-07
R_rxn00213_c_duplicate_2_enzyme	0.0
R_rxn00606_c_enzyme	0.0
R_rxn05379_c_enzyme	0.0
R_rxn00101_c_enzyme	0.0
R_rxn00101_c_duplicate_3_enzyme	0.0
R_rxn05343_c_duplicate_3_enzyme	0.0
R_rxn05425_c_duplicate_2_enzyme	0.0
R_rxn01538_c_enzyme	0.0
R_rxn08025_c_duplicate_5_enzyme	0.0
R_rxn04726_c_duplicate_5_enzyme	0.0
R_rxn02228_c_enzyme	0.0
R_rxn01859_c_enzyme	0.0
R_rxn12641_c_duplicate_6_enzyme	0.0
R_rxn00178_c_duplicate_3_enzyme	0.0
R_rxn02418_c_enzyme	0.0
R_rxn02285_c_enzyme	2.9114112067361213e-08
R_rxn00058_c_duplicate_3_enzyme	0.0
R_rxn12225_c_enzyme	0.0
R_rxn04603_c_enzyme	0.0
R_rxn05567_c_enzyme	0.0
R_rxn00085_c_duplicate_7_enzyme	0.0
R_EX_cpd00531_e_enzyme	0
R_rxn00412_c_duplicate_2_enzyme	2.718082280999185e-07
R_EX_cpd00048_e_enzyme	0
R_rxn03536_c_enzyme	0.0
R_EX_cpd00226_e_enzyme	0
R_rxn12639_c_duplicate_2_enzyme	0.0
R_rxn14089_c_duplicate_6_enzyme	0.0
R_rxn01522_c_enzyme	0.0
R_rxn10029_c_enzyme	0.0
R_rxn00500_c_enzyme	0.0
R_rxn12645_c_duplicate_6_enzyme	0.0
R_rxn08818_c_enzyme	0.0
R_rxn06586_c_enzyme	0.0
R_rxn08900_c_enzyme	0.0
R_rxn03872_c_enzyme	0.0
R_rxn05610_c_enzyme	0.0
R_rxn05872_c_duplicate_6_enzyme	0.0
R_rxn05346_c_enzyme	0.0
R_rxn05372_c_enzyme	0.0
R_rxn00506_c_duplicate_5_enzyme	0.0
R_rxn07875_c_duplicate_2_enzyme	0.0
R_rxn10770_c_duplicate_2_enzyme	0.0
R_rxn12642_c_duplicate_6_enzyme	0.0
R_rxn02213_c_duplicate_2_enzyme	4.953695338672017e-07
R_rxn03167_c_duplicate_2_enzyme	8.483750875606097e-10
R_rxn02853_c_enzyme	0.0
R_rxn05400_c_enzyme	0.0
R_rxn05361_c_enzyme	0.0
R_rxn00490_c_enzyme	0.0
R_rxn00947_c_duplicate_6_enzyme	0.0
R_rxn10163_c_duplicate_4_enzyme	0.0
R_rxn00208_c_enzyme	0.0
R_rxn10113_c_duplicate_2_enzyme	0.0
R_rxn04726_c_enzyme	0.0
R_rxn04457_c_enzyme	0.0
R_rxn08841_c_enzyme	0.0
R_rxn01599_c_enzyme	0.0
R_rxn12637_c_enzyme	0.0
R_rxn05871_c_duplicate_2_enzyme	0.0
R_rxn05871_c_duplicate_4_enzyme	0.0
R_rxn20289_c_duplicate_3_enzyme	0.0
R_rxn00817_c_duplicate_2_enzyme	0.0
R_rxn05039_c_enzyme	0.0
R_rxn00138_c_enzyme	0.0
R_rxn05409_c_enzyme	0.0
R_rxn14090_c_enzyme	0.0
R_rxn00085_c_duplicate_6_enzyme	0.0
R_EX_cpd00098_e_enzyme	0
R_rxn05735_c_duplicate_5_enzyme	0.0
R_rxn00410_c_duplicate_2_enzyme	0.0
R_rxn10133_c_enzyme	0.0
R_rxn00130_c_enzyme	0.0
R_rxn21858_c_enzyme	4.2418754378030465e-12
R_rxn01279_c_duplicate_3_enzyme	0.0
R_rxn07449_c_duplicate_2_enzyme	0.0
R_rxn03535_c_duplicate_2_enzyme	0.0
R_rxn04043_c_enzyme	0.0
R_rxn02185_c_duplicate_2_enzyme	1.1604042714338794e-06
R_rxn04908_c_enzyme	0.0
R_rxn07670_c_enzyme	0.0
R_rxn05126_c_duplicate_3_enzyme	0.0
R_rxn04727_c_duplicate_2_enzyme	0.0
R_rxn02949_c_duplicate_2_enzyme	0.0
R_EX_cpd00013_e_enzyme	0
R_rxn08294_c_enzyme	0.0
R_rxn06510_c_duplicate_5_enzyme	0.0
R_rxn05202_c_enzyme	0.0
R_rxn12645_c_enzyme	0.0
R_rxn03194_c_duplicate_4_enzyme	0.0
R_rxn08816_c_enzyme	0.0
R_rxn04658_c_duplicate_2_enzyme	0.0
R_rxn03194_c_duplicate_3_enzyme	0.0
R_rxn12636_c_duplicate_2_enzyme	0.0
R_rxn10120_c_duplicate_2_enzyme	0.0
R_rxn12640_c_duplicate_5_enzyme	0.0
R_rxn00690_c_enzyme	0.0
R_rxn08558_c_enzyme	0.0
R_rxn00199_c_enzyme	1.2113481297804353e-05
R_EX_cpd00069_e_enzyme	0
R_rxn01396_c_duplicate_2_enzyme	0.0
R_rxn06493_c_enzyme	0.0
R_rxn09104_c_duplicate_2_enzyme	0.0
R_rxn03002_c_enzyme	0.0
R_rxn00715_c_duplicate_2_enzyme	0.0
R_rxn05249_c_duplicate_2_enzyme	0.0
R_rxn05452_c_duplicate_2_enzyme	0.0
R_rxn08295_c_duplicate_2_enzyme	0.0
R_rxn09206_c_enzyme	0.0
R_EX_cpd00029_e_enzyme	0
R_rxn03841_c_enzyme	8.483750875606097e-10
R_EX_cpd00179_e_enzyme	0
R_rxn08551_c_enzyme	0.0
R_rxn08297_c_enzyme	0.0
R_rxn01117_c_enzyme	8.252992851789608e-08
R_rxn06335_c_enzyme	4.2186442447476763e-07
R_rxn00902_c_duplicate_2_enzyme	6.163795186035819e-07
R_rxn00239_c_enzyme	2.6568266861507056e-07
R_rxn01451_c_enzyme	0.0
R_rxn08296_c_duplicate_2_enzyme	0.0
R_rxn00113_c_enzyme	7.23230505808212e-07
R_rxn00545_c_enzyme	4.0561230768662965e-06
R_rxn08546_c_enzyme	0.0
R_rxn06197_c_enzyme	0.0
R_rxn00379_c_enzyme	0.0
R_rxn08619_c_enzyme	0.0
R_rxn12191_c_enzyme	0.0
R_rxn06280_c_enzyme	1.8104107261049292e-07
R_rxn05307_c_duplicate_2_enzyme	0.0
R_rxn05054_c_enzyme	0.0
R_rxn00420_c_duplicate_3_enzyme	0.0
