Enzyme	Concentration
R_ALCDd_duplicate_2_enzyme	0.0
R_ALCDd_duplicate_3_enzyme	0.0
R_ALCDd_duplicate_4_enzyme	0.0
R_ALCDd_duplicate_5_enzyme	0.0
R_ALCDd_duplicate_6_enzyme	0.0
R_ALCDd_duplicate_7_enzyme	0.0
R_ALCDd_duplicate_8_enzyme	0.0
R_ANS_enzyme	0.0
R_BENZt_enzyme	0
R_PGPS_enzyme	0
R_SADMET_enzyme	0.0
R_SADMET_duplicate_2_enzyme	0.0
R_UAG4Ei_enzyme	0
R_MLTGCT_enzyme	0.0
R_MLTGCT_duplicate_2_enzyme	0.0
R_MMSAD1m_enzyme	0.0
R_MMSAD1m_duplicate_2_enzyme	0.0
R_MMSAD1m_duplicate_3_enzyme	0.0
R_UROCANt_enzyme	0
R_ALCDt_enzyme	0.0
R_ALCDt_duplicate_2_enzyme	0.0
R_ALCDt_duplicate_3_enzyme	0.0
R_ALCDt_duplicate_4_enzyme	0.0
R_ALCDt_duplicate_5_enzyme	0.0
R_ALCDt_duplicate_6_enzyme	0.0
R_ALCDt_duplicate_7_enzyme	0.0
R_ALCDt_duplicate_8_enzyme	0.0
R_NTD11_enzyme	0.0
R_GLCNtr_enzyme	0
R_DUTPDP_enzyme	0.0
R_ACGK_enzyme	0.0
R_NTD10_enzyme	0.0
R_CHOLD_enzyme	0.0
R_CHOLD_duplicate_2_enzyme	0.0
R_CHOLD_duplicate_3_enzyme	0.0
R_CHOLD_duplicate_4_enzyme	0.0
R_CHOLD_duplicate_5_enzyme	0.0
R_CHOLD1_enzyme	0.0
R_CHOLD1_duplicate_2_enzyme	0.0
R_CHOLD1_duplicate_3_enzyme	0.0
R_CHOLD1_duplicate_4_enzyme	0.0
R_CHOLD1_duplicate_5_enzyme	0.0
R_CYTDt2_enzyme	0
R_LEUabc_enzyme	0
R_GRATT_enzyme	0.0
R_DHEDAA_enzyme	0.0
R_DHEDAA_duplicate_2_enzyme	0.0
R_DHEDAA_duplicate_3_enzyme	0.0
R_P5PPR_enzyme	0
R_DHHED1_enzyme	0.0
R_DHHED1_duplicate_2_enzyme	0.0
R_DHHED1_duplicate_3_enzyme	0.0
R_HXMGL_enzyme	0.0
R_HXMGL_duplicate_2_enzyme	0.0
R_HXMGL_duplicate_3_enzyme	0.0
R_HXMGL_duplicate_4_enzyme	0.0
R_HXMGL_duplicate_5_enzyme	0.0
R_ACGS_enzyme	0.0
R_ACGS_duplicate_2_enzyme	0.0
R_FBMO10_enzyme	0.0
R_FBMO10_duplicate_2_enzyme	0.0
R_FBMO10_duplicate_3_enzyme	0.0
R_FBMO10_duplicate_4_enzyme	0.0
R_FBMO11_enzyme	0.0
R_FBMO11_duplicate_2_enzyme	0.0
R_FBMO11_duplicate_3_enzyme	0.0
R_FBMO11_duplicate_4_enzyme	0.0
R_ANPRT_enzyme	0.0
R_ANPRT_duplicate_2_enzyme	0.0
R_MACR4p_enzyme	0.0
R_MACR4p_duplicate_2_enzyme	0.0
R_FBMO14_enzyme	0.0
R_FBMO14_duplicate_2_enzyme	0.0
R_FBMO14_duplicate_3_enzyme	0.0
R_FBMO14_duplicate_4_enzyme	0.0
R_FBMO15_enzyme	0.0
R_FBMO15_duplicate_2_enzyme	0.0
R_FBMO15_duplicate_3_enzyme	0.0
R_FBMO15_duplicate_4_enzyme	0.0
R_4AMBUAT_enzyme	0.0
R_FBMO12_enzyme	0.0
R_FBMO12_duplicate_2_enzyme	0.0
R_FBMO12_duplicate_3_enzyme	0.0
R_FBMO12_duplicate_4_enzyme	0.0
R_FBMO13_enzyme	0.0
R_FBMO13_duplicate_2_enzyme	0.0
R_FBMO13_duplicate_3_enzyme	0.0
R_FBMO13_duplicate_4_enzyme	0.0
R_ASPALAt_enzyme	0
R_GLUABUTt7_enzyme	0
R_PYAM5PO_enzyme	0.0
R_PHBD_enzyme	0.0
R_PHBD_duplicate_2_enzyme	0.0
R_PHBD_duplicate_3_enzyme	0.0
R_PHBD_duplicate_4_enzyme	0.0
R_PHBD_duplicate_5_enzyme	0.0
R_PHBD_duplicate_6_enzyme	0.0
R_GLYK_enzyme	0.0
R_GLYK_duplicate_2_enzyme	0.0
R_UREAt_enzyme	0
R_G3PD2_enzyme	3.194373846048971e-09
R_MANpts_enzyme	0
R_G3PD5_enzyme	0.0
R_G3PD5_duplicate_2_enzyme	0.0
R_GLCRD_enzyme	0.0
R_4NOXDR_enzyme	0.0
R_4NOXDR_duplicate_2_enzyme	0.0
R_4NOXDR_duplicate_3_enzyme	0.0
R_2KCHCCH_enzyme	0.0
R_2KCHCCH_duplicate_2_enzyme	0.0
R_2KCHCCH_duplicate_3_enzyme	0.0
R_2KCHCCH_duplicate_4_enzyme	0.0
R_DABOT_enzyme	0.0
R_PGI_enzyme	0.0
R_PGI_duplicate_2_enzyme	0.0
R_ASO3t1_enzyme	0
R_4HTHRS_enzyme	0.0
R_PGK_enzyme	0.0
R_PGK_duplicate_2_enzyme	0.0
R_PGK_duplicate_3_enzyme	0.0
R_ASO3t2_enzyme	0
R_SERtr_enzyme	0
R_PGM_enzyme	0.0
R_PGM_duplicate_2_enzyme	0.0
R_PGL_enzyme	0.0
R_GLCRDH_enzyme	0.0
R_NAMNPP_enzyme	0.0
R_AGMT_enzyme	0.0
R_MUCCYCI_enzyme	0.0
R_MUCCYCI_duplicate_2_enzyme	0.0
R_MCCIS2_enzyme	0.0
R_MCCIS2_duplicate_2_enzyme	0.0
R_MCCIS5_enzyme	0.0
R_MCCIS5_duplicate_2_enzyme	0.0
R_MCCIS4_enzyme	0.0
R_MCCIS4_duplicate_2_enzyme	0.0
R_OCMPH1_enzyme	0.0
R_NITRDT1p_enzyme	0.0
R_GLYCt_enzyme	0
R_THMB_enzyme	0.0
R_OMPHHX3_enzyme	0.0
R_MCCIS1_enzyme	0.0
R_MCCIS1_duplicate_2_enzyme	0.0
R_OCMPH2_enzyme	0.0
R_PHBt_enzyme	0
R_MNAO8_enzyme	0.0
R_P5CR_enzyme	0.0
R_LGTHL_enzyme	0.0
R_LGTHL_duplicate_2_enzyme	0.0
R_LGTHL_duplicate_3_enzyme	0.0
R_LGTHL_duplicate_4_enzyme	0.0
R_LGTHL_duplicate_5_enzyme	0.0
R_MNAO9_enzyme	0.0
R_GGLUCYSS_enzyme	0.0
R_MNAO4_enzyme	0.0
R_MNAO5_enzyme	0.0
R_MNAO6_enzyme	0.0
R_IMG3PS_enzyme	0.0
R_IMG3PS_duplicate_2_enzyme	0.0
R_MNAO7_enzyme	0.0
R_AACTOOR_enzyme	0.0
R_MNAO2_enzyme	0.0
R_UAGPT2_enzyme	4.791560769081117e-07
R_MNAO3_enzyme	0.0
R_FMETTRS_enzyme	1.1686915207583587e-07
R_ALAabc_enzyme	0
R_ME4PCT_enzyme	0.0
R_HEMEOS_enzyme	0.0
R_DTO4CH_enzyme	0
R_FLBZDD_enzyme	0.0
R_FLBZDD_duplicate_2_enzyme	0.0
R_ASPR_enzyme	0.0
R_DHAt_enzyme	0
R_S7PI_enzyme	1.1403914630413055e-07
R_ACGApts_enzyme	0
R_PDX5PS_enzyme	0.0
R_PDX5PS_duplicate_2_enzyme	0.0
R_PDX5PS_duplicate_3_enzyme	0.0
R_PDX5PS_duplicate_4_enzyme	0.0
R_HMPK1_enzyme	0.0
R_DHADT1_enzyme	0.0
R_DHADT1_duplicate_2_enzyme	0.0
R_PLIPASA1S_Nlimit_enzyme	0.0
R_MCDC_enzyme	0.0
R_DHADT2_enzyme	0.0
R_DHADT2_duplicate_2_enzyme	0.0
R_ACPS1_enzyme	0.0
R_DHPMD_enzyme	0.0
R_DHPMD_duplicate_2_enzyme	0.0
R_MALTTTRabc_enzyme	0
R_4HBZt_enzyme	0
R_PCT3_enzyme	0.0
R_PCT2_enzyme	0.0
R_PGCM_enzyme	0
R_PCT1_enzyme	4.496455538595669e-05
R_DAPE_enzyme	0.0
R_NUDPK10_enzyme	0.0
R_GOX_enzyme	0.0
R_ASPt_enzyme	0
R_GLUPRT_enzyme	0.0
R_FE2abc_enzyme	0
R_HISabc_enzyme	0.0
R_HISabc_duplicate_2_enzyme	0.0
R_HISabc_duplicate_3_enzyme	0.0
R_HISabc_duplicate_4_enzyme	0.0
R_HISabc_duplicate_5_enzyme	0.0
R_HISabc_duplicate_6_enzyme	0.0
R_4HBTt_enzyme	0
R_BETALDHx_enzyme	0.0
R_BETALDDH1_enzyme	0.0
R_MALDDH_enzyme	0.0
R_SUCCt2r_enzyme	0
R_GSNt2_enzyme	0
R_ILETA_enzyme	0.0
R_ASNS_enzyme	0.0
R_PDH1_enzyme	0.0
R_PDH1_duplicate_2_enzyme	0.0
R_PDH1_duplicate_3_enzyme	0.0
R_PDH1_duplicate_4_enzyme	0.0
R_PDH1_duplicate_5_enzyme	0.0
R_PDH1_duplicate_6_enzyme	0.0
R_2AMBZC_enzyme	0.0
R_ICDHx_enzyme	0.0
R_PDH2_enzyme	0.0
R_PDH2_duplicate_2_enzyme	0.0
R_CLS_m_enzyme	0.0
R_CLS_m_duplicate_2_enzyme	0.0
R_CLPNS2_enzyme	0.0
R_CLPNS2_duplicate_2_enzyme	3.6763250000774866e-08
R_P5CD3_enzyme	0.0
R_BPDDO_enzyme	0.0
R_P5CD4_enzyme	0.0
R_METAT_enzyme	0.0
R_METAT_duplicate_2_enzyme	0.0
R_PDH3_enzyme	0.0
R_PDH3_duplicate_2_enzyme	0.0
R_PDH3_duplicate_3_enzyme	0.0
R_PDH3_duplicate_4_enzyme	0.0
R_P5CD5_enzyme	0.0
R_BKAR2_enzyme	0.0
R_BKAR2_duplicate_2_enzyme	0.0
R_PCNO_enzyme	0.0
R_PCNO_duplicate_2_enzyme	0.0
R_DAPabc_enzyme	0
R_4HBZDC_enzyme	0.0
R_R15BPK_enzyme	0.0
R_ASPK_enzyme	0.0
R_MGSA_enzyme	0.0
R_4HBZCT_enzyme	0.0
R_4HBZCT_duplicate_2_enzyme	0.0
R_PAPSR_enzyme	0.0
R_IPMD_enzyme	0.0
R_IPMD_duplicate_2_enzyme	0.0
R_IPMD_duplicate_3_enzyme	0.0
R_PAPSR2_enzyme	0.0
R_GCALDD_enzyme	0
R_PDX5POi_enzyme	0.0
R_FGDM_enzyme	0.0
R_FGDM_duplicate_2_enzyme	0.0
R_FGDM_duplicate_3_enzyme	0.0
R_FGDM_duplicate_4_enzyme	0.0
R_NA1t_enzyme	0
R_CRNCDH_enzyme	0.0
R_CRNCDH_duplicate_2_enzyme	0.0
R_NO3R1_enzyme	0.0
R_NO3R1_duplicate_2_enzyme	0.0
R_NO3R1_duplicate_3_enzyme	0.0
R_NO3R1_duplicate_4_enzyme	0.0
R_NO3R1_duplicate_5_enzyme	0.0
R_FLVR_enzyme	0.0
R_FLVR_duplicate_2_enzyme	0.0
R_GALCTNt2r_enzyme	0
R_FRUpts2_enzyme	0
R_CATCHD1_enzyme	0.0
R_CATCHD2_enzyme	0.0
R_CATCHD3_enzyme	0.0
R_CATCHD4_enzyme	0.0
R_CATCHD5_enzyme	0.0
R_HSERA_enzyme	0.0
R_TMPK_enzyme	2.8086576798644034e-12
R_HSDy_enzyme	0.0
R_DHNPA_enzyme	3.194373846048971e-09
R_URItr_enzyme	0
R_BUTNt_enzyme	0
R_MECDPS_enzyme	0.0
R_GLNS_enzyme	0.0
R_GLNS_duplicate_2_enzyme	0.0
R_GLNS_duplicate_3_enzyme	0.0
R_GLNST2_enzyme	4.791560769081117e-07
R_GLNST2_duplicate_2_enzyme	0.0
R_GLNST2_duplicate_3_enzyme	0.0
R_THMPT_enzyme	2.8086576798644034e-12
R_THMPT_duplicate_2_enzyme	0.0
R_THMPT_duplicate_3_enzyme	0.0
R_THMPT_duplicate_4_enzyme	0.0
R_THMPT_duplicate_5_enzyme	0.0
R_THMPT_duplicate_6_enzyme	0.0
R_THMPT_duplicate_7_enzyme	0.0
R_CTBTCRNCT_enzyme	0.0
R_CTBTCRNCT_duplicate_2_enzyme	0.0
R_2NAPTCT_enzyme	0.0
R_2NAPTCT_duplicate_2_enzyme	0.0
R_2NAPTCT_duplicate_3_enzyme	0.0
R_2NAPTCT_duplicate_4_enzyme	0.0
R_2NAPTCT_duplicate_5_enzyme	0.0
R_2NAPTCT_duplicate_6_enzyme	0.0
R_2NAPTCT_duplicate_7_enzyme	0.0
R_SUCCS_enzyme	0.0
R_SUCCS_duplicate_2_enzyme	0.0
R_P5CD2_enzyme	0.0
R_P5CD_enzyme	0.0
R_LDH_L_enzyme	0.0
R_ASNN_enzyme	0.0
R_ASNN_duplicate_2_enzyme	0.0
R_L__LACD4_enzyme	0.0
R_NACt_enzyme	0
R_CMBLD1_enzyme	0.0
R_CMBLD1_duplicate_2_enzyme	0.0
R_CMBLD1_duplicate_3_enzyme	0.0
R_CMBLD2_enzyme	0.0
R_CMBLD2_duplicate_2_enzyme	0.0
R_CMBLD2_duplicate_3_enzyme	0.0
R_GLYCK_enzyme	0.0
R_NODOx_enzyme	0.0
R_NODOx_duplicate_2_enzyme	0.0
R_CMBLD6_enzyme	0.0
R_CMBLD6_duplicate_2_enzyme	0.0
R_CMBLD6_duplicate_3_enzyme	0.0
R_ORPT_enzyme	0.0
R_NODOX2_enzyme	0.0
R_GLYCEK1_enzyme	0.0
R_HSK_enzyme	0.0
R_HSK_duplicate_2_enzyme	0.0
R_HSK_duplicate_3_enzyme	0.0
R_HSK_duplicate_4_enzyme	0.0
R_CMBLD5_enzyme	0.0
R_CMBLD5_duplicate_2_enzyme	0.0
R_CMBLD5_duplicate_3_enzyme	0.0
R_CMBLD4_enzyme	0.0
R_CMBLD4_duplicate_2_enzyme	0.0
R_CMBLD4_duplicate_3_enzyme	0.0
R_CMBLD3_enzyme	0.0
R_CMBLD3_duplicate_2_enzyme	0.0
R_CMBLD3_duplicate_3_enzyme	0.0
R_SELNPS_enzyme	0.0
R_CMBLD7_enzyme	0.0
R_CMBLD7_duplicate_2_enzyme	0.0
R_CMBLD7_duplicate_3_enzyme	0.0
R_2MNAPTH_enzyme	0.0
R_2MNAPTH_duplicate_2_enzyme	0.0
R_2MNAPTH_duplicate_3_enzyme	0.0
R_2MNAPTH_duplicate_4_enzyme	0.0
R_CITNCL_enzyme	0.0
R_CITNCL_duplicate_2_enzyme	0.0
R_CITNCL_duplicate_3_enzyme	0.0
R_CITNCL_duplicate_4_enzyme	0.0
R_CITNCL_duplicate_5_enzyme	0.0
R_CITNCL_duplicate_6_enzyme	0.0
R_CITNCL_duplicate_7_enzyme	0.0
R_CITNCL_duplicate_8_enzyme	0.0
R_CITNCL_duplicate_9_enzyme	0.0
R_CITNCL_duplicate_10_enzyme	0.0
R_CITNCL_duplicate_11_enzyme	0.0
R_CITNCL_duplicate_12_enzyme	0.0
R_CITNCL_duplicate_13_enzyme	0.0
R_CITNCL_duplicate_14_enzyme	0.0
R_CITNCL_duplicate_15_enzyme	0.0
R_CITNCL_duplicate_16_enzyme	0.0
R_CITNCL_duplicate_17_enzyme	0.0
R_CITNCL_duplicate_18_enzyme	0.0
R_CITNCL_duplicate_19_enzyme	0.0
R_ACTF2_enzyme	0.0
R_ACTF2_duplicate_2_enzyme	0.0
R_ACTF2_duplicate_3_enzyme	0.0
R_ACTF2_duplicate_4_enzyme	0.0
R_ACTF2_duplicate_5_enzyme	0.0
R_ACTF2_duplicate_6_enzyme	0.0
R_ACTF2_duplicate_7_enzyme	0.0
R_ACTF2_duplicate_8_enzyme	0.0
R_ACTF2_duplicate_9_enzyme	0.0
R_ACTF2_duplicate_10_enzyme	0.0
R_ACTF2_duplicate_11_enzyme	0.0
R_ACTF2_duplicate_12_enzyme	0.0
R_ACTF2_duplicate_13_enzyme	0.0
R_ACTF2_duplicate_14_enzyme	0.0
R_ACTF2_duplicate_15_enzyme	0.0
R_ACTF2_duplicate_16_enzyme	0.0
R_ACTF2_duplicate_17_enzyme	0.0
R_ACTF2_duplicate_18_enzyme	0.0
R_ACTF2_duplicate_19_enzyme	0.0
R_ACTF2_duplicate_20_enzyme	0.0
R_ACTF2_duplicate_21_enzyme	0.0
R_ACTF2_duplicate_22_enzyme	0.0
R_ACTF2_duplicate_23_enzyme	0.0
R_ACTF2_duplicate_24_enzyme	0.0
R_ACTF3_enzyme	0.0
R_ACTF3_duplicate_2_enzyme	0.0
R_ACTF3_duplicate_3_enzyme	0.0
R_ACTF3_duplicate_4_enzyme	0.0
R_ACTF3_duplicate_5_enzyme	0.0
R_ACTF3_duplicate_6_enzyme	0.0
R_ACTF3_duplicate_7_enzyme	0.0
R_ACTF3_duplicate_8_enzyme	0.0
R_ACTF3_duplicate_9_enzyme	0.0
R_ACTF3_duplicate_10_enzyme	0.0
R_ACTF3_duplicate_11_enzyme	0.0
R_ACTF3_duplicate_12_enzyme	0.0
R_ACTF3_duplicate_13_enzyme	0.0
R_ACTF3_duplicate_14_enzyme	0.0
R_ACTF3_duplicate_15_enzyme	0.0
R_ACTF3_duplicate_16_enzyme	0.0
R_ACTF3_duplicate_17_enzyme	0.0
R_ACTF3_duplicate_18_enzyme	0.0
R_ACTF3_duplicate_19_enzyme	0.0
R_ACTF3_duplicate_20_enzyme	0.0
R_ACTF3_duplicate_21_enzyme	0.0
R_ACTF3_duplicate_22_enzyme	0.0
R_ACTF3_duplicate_23_enzyme	0.0
R_ACTF3_duplicate_24_enzyme	0.0
R_CATCHD6_enzyme	0.0
R_ACTF4_enzyme	0.0
R_ACTF4_duplicate_2_enzyme	0.0
R_ACTF4_duplicate_3_enzyme	0.0
R_ACTF4_duplicate_4_enzyme	0.0
R_ACTF4_duplicate_5_enzyme	0.0
R_ACTF4_duplicate_6_enzyme	0.0
R_ACTF4_duplicate_7_enzyme	0.0
R_ACTF4_duplicate_8_enzyme	0.0
R_ACTF4_duplicate_9_enzyme	0.0
R_ACTF4_duplicate_10_enzyme	0.0
R_ACTF4_duplicate_11_enzyme	0.0
R_ACTF4_duplicate_12_enzyme	0.0
R_ACTF4_duplicate_13_enzyme	0.0
R_ACTF4_duplicate_14_enzyme	0.0
R_ACTF4_duplicate_15_enzyme	0.0
R_ACTF4_duplicate_16_enzyme	0.0
R_ACTF4_duplicate_17_enzyme	0.0
R_ACTF4_duplicate_18_enzyme	0.0
R_ACTF4_duplicate_19_enzyme	0.0
R_ACTF4_duplicate_20_enzyme	0.0
R_ACTF4_duplicate_21_enzyme	0.0
R_ACTF4_duplicate_22_enzyme	0.0
R_ACTF4_duplicate_23_enzyme	0.0
R_ACTF4_duplicate_24_enzyme	0.0
R_ACTF5_enzyme	0.0
R_ACTF5_duplicate_2_enzyme	0.0
R_ACTF5_duplicate_3_enzyme	0.0
R_ACTF5_duplicate_4_enzyme	0.0
R_ACTF5_duplicate_5_enzyme	0.0
R_ACTF5_duplicate_6_enzyme	0.0
R_ACTF5_duplicate_7_enzyme	0.0
R_ACTF5_duplicate_8_enzyme	0.0
R_ACTF5_duplicate_9_enzyme	0.0
R_ACTF5_duplicate_10_enzyme	0.0
R_ACTF5_duplicate_11_enzyme	0.0
R_ACTF5_duplicate_12_enzyme	0.0
R_ACTF5_duplicate_13_enzyme	0.0
R_ACTF5_duplicate_14_enzyme	0.0
R_ACTF5_duplicate_15_enzyme	0.0
R_ACTF5_duplicate_16_enzyme	0.0
R_ACTF5_duplicate_17_enzyme	0.0
R_ACTF5_duplicate_18_enzyme	0.0
R_ACTF5_duplicate_19_enzyme	0.0
R_ACTF5_duplicate_20_enzyme	0.0
R_ACTF5_duplicate_21_enzyme	0.0
R_ACTF5_duplicate_22_enzyme	0.0
R_ACTF5_duplicate_23_enzyme	0.0
R_ACTF5_duplicate_24_enzyme	0.0
R_ENCOAH3_enzyme	0.0
R_ENCOAH3_duplicate_2_enzyme	0.0
R_ENCOAH3_duplicate_3_enzyme	0.0
R_ENCOAH3_duplicate_4_enzyme	0.0
R_ENCOAH3_duplicate_5_enzyme	0.0
R_ENCOAH3_duplicate_6_enzyme	0.0
R_ENCOAH3_duplicate_7_enzyme	0.0
R_ENCOAH3_duplicate_8_enzyme	0.0
R_ENCOAH3_duplicate_9_enzyme	0.0
R_ENCOAH3_duplicate_10_enzyme	0.0
R_ENCOAH3_duplicate_11_enzyme	0.0
R_ENCOAH3_duplicate_12_enzyme	0.0
R_ENCOAH3_duplicate_13_enzyme	0.0
R_ENCOAH3_duplicate_14_enzyme	0.0
R_ENCOAH3_duplicate_15_enzyme	0.0
R_ENCOAH3_duplicate_16_enzyme	0.0
R_ENCOAH3_duplicate_17_enzyme	0.0
R_ENCOAH3_duplicate_18_enzyme	0.0
R_ENCOAH3_duplicate_19_enzyme	0.0
R_ENCOAH3_duplicate_20_enzyme	0.0
R_ENCOAH3_duplicate_21_enzyme	0.0
R_ENCOAH3_duplicate_22_enzyme	0.0
R_ENCOAH3_duplicate_23_enzyme	0.0
R_ENCOAH3_duplicate_24_enzyme	0.0
R_ENCOAH3_duplicate_25_enzyme	0.0
R_ENCOAH3_duplicate_26_enzyme	0.0
R_ENCOAH3_duplicate_27_enzyme	0.0
R_ENCOAH3_duplicate_28_enzyme	0.0
R_ENCOAH3_duplicate_29_enzyme	0.0
R_ENCOAH3_duplicate_30_enzyme	0.0
R_ENCOAH3_duplicate_31_enzyme	0.0
R_ENCOAH3_duplicate_32_enzyme	0.0
R_ENCOAH3_duplicate_33_enzyme	0.0
R_ENCOAH3_duplicate_34_enzyme	0.0
R_ENCOAH3_duplicate_35_enzyme	0.0
R_ENCOAH3_duplicate_36_enzyme	0.0
R_ENCOAH3_duplicate_37_enzyme	0.0
R_ENCOAH3_duplicate_38_enzyme	0.0
R_ENCOAH3_duplicate_39_enzyme	0.0
R_ENCOAH3_duplicate_40_enzyme	0.0
R_ENCOAH3_duplicate_41_enzyme	0.0
R_ENCOAH3_duplicate_42_enzyme	0.0
R_ENCOAH3_duplicate_43_enzyme	0.0
R_ENCOAH3_duplicate_44_enzyme	0.0
R_ENCOAH3_duplicate_45_enzyme	0.0
R_ENCOAH3_duplicate_46_enzyme	0.0
R_ENCOAH3_duplicate_47_enzyme	0.0
R_FDH2_enzyme	0
R_ENCOAH4_enzyme	0.0
R_ENCOAH4_duplicate_2_enzyme	0.0
R_ENCOAH4_duplicate_3_enzyme	0.0
R_ENCOAH4_duplicate_4_enzyme	0.0
R_ENCOAH4_duplicate_5_enzyme	0.0
R_ENCOAH4_duplicate_6_enzyme	0.0
R_ENCOAH4_duplicate_7_enzyme	0.0
R_ENCOAH4_duplicate_8_enzyme	0.0
R_ENCOAH4_duplicate_9_enzyme	0.0
R_ENCOAH4_duplicate_10_enzyme	0.0
R_ENCOAH4_duplicate_11_enzyme	0.0
R_ENCOAH4_duplicate_12_enzyme	0.0
R_ENCOAH4_duplicate_13_enzyme	0.0
R_ENCOAH4_duplicate_14_enzyme	0.0
R_ENCOAH4_duplicate_15_enzyme	0.0
R_ENCOAH4_duplicate_16_enzyme	0.0
R_ENCOAH4_duplicate_17_enzyme	0.0
R_ENCOAH4_duplicate_18_enzyme	0.0
R_ENCOAH4_duplicate_19_enzyme	0.0
R_ENCOAH4_duplicate_20_enzyme	0.0
R_ENCOAH4_duplicate_21_enzyme	0.0
R_ENCOAH4_duplicate_22_enzyme	0.0
R_ENCOAH4_duplicate_23_enzyme	0.0
R_ENCOAH4_duplicate_24_enzyme	0.0
R_ENCOAH4_duplicate_25_enzyme	0.0
R_ENCOAH4_duplicate_26_enzyme	0.0
R_ENCOAH4_duplicate_27_enzyme	0.0
R_ENCOAH4_duplicate_28_enzyme	0.0
R_ENCOAH4_duplicate_29_enzyme	0.0
R_ENCOAH4_duplicate_30_enzyme	0.0
R_ENCOAH4_duplicate_31_enzyme	0.0
R_ENCOAH4_duplicate_32_enzyme	0.0
R_ENCOAH4_duplicate_33_enzyme	0.0
R_ENCOAH4_duplicate_34_enzyme	0.0
R_ENCOAH4_duplicate_35_enzyme	0.0
R_ENCOAH4_duplicate_36_enzyme	0.0
R_ENCOAH4_duplicate_37_enzyme	0.0
R_ENCOAH4_duplicate_38_enzyme	0.0
R_ENCOAH4_duplicate_39_enzyme	0.0
R_ENCOAH4_duplicate_40_enzyme	0.0
R_ENCOAH4_duplicate_41_enzyme	0.0
R_ENCOAH4_duplicate_42_enzyme	0.0
R_ENCOAH4_duplicate_43_enzyme	0.0
R_ENCOAH4_duplicate_44_enzyme	0.0
R_ENCOAH4_duplicate_45_enzyme	0.0
R_ENCOAH4_duplicate_46_enzyme	0.0
R_ENCOAH4_duplicate_47_enzyme	0.0
R_ENCOAH1_enzyme	0.0
R_ENCOAH1_duplicate_2_enzyme	0.0
R_ENCOAH1_duplicate_3_enzyme	0.0
R_ENCOAH1_duplicate_4_enzyme	0.0
R_ENCOAH1_duplicate_5_enzyme	0.0
R_ENCOAH1_duplicate_6_enzyme	0.0
R_ENCOAH1_duplicate_7_enzyme	0.0
R_ENCOAH1_duplicate_8_enzyme	0.0
R_ENCOAH1_duplicate_9_enzyme	0.0
R_ENCOAH1_duplicate_10_enzyme	0.0
R_ENCOAH1_duplicate_11_enzyme	0.0
R_ENCOAH1_duplicate_12_enzyme	0.0
R_ENCOAH1_duplicate_13_enzyme	0.0
R_ENCOAH1_duplicate_14_enzyme	0.0
R_ENCOAH1_duplicate_15_enzyme	0.0
R_ENCOAH1_duplicate_16_enzyme	0.0
R_ENCOAH1_duplicate_17_enzyme	0.0
R_ENCOAH1_duplicate_18_enzyme	0.0
R_ENCOAH1_duplicate_19_enzyme	0.0
R_ENCOAH1_duplicate_20_enzyme	0.0
R_ENCOAH1_duplicate_21_enzyme	0.0
R_ENCOAH1_duplicate_22_enzyme	0.0
R_ENCOAH1_duplicate_23_enzyme	0.0
R_ENCOAH1_duplicate_24_enzyme	0.0
R_ENCOAH1_duplicate_25_enzyme	0.0
R_ENCOAH1_duplicate_26_enzyme	0.0
R_ENCOAH1_duplicate_27_enzyme	0.0
R_ENCOAH1_duplicate_28_enzyme	0.0
R_ENCOAH1_duplicate_29_enzyme	0.0
R_ENCOAH1_duplicate_30_enzyme	0.0
R_ENCOAH1_duplicate_31_enzyme	0.0
R_ENCOAH1_duplicate_32_enzyme	0.0
R_ENCOAH1_duplicate_33_enzyme	0.0
R_ENCOAH1_duplicate_34_enzyme	0.0
R_ENCOAH1_duplicate_35_enzyme	0.0
R_ENCOAH1_duplicate_36_enzyme	0.0
R_ENCOAH1_duplicate_37_enzyme	0.0
R_ENCOAH1_duplicate_38_enzyme	0.0
R_ENCOAH1_duplicate_39_enzyme	0.0
R_ENCOAH1_duplicate_40_enzyme	0.0
R_ENCOAH1_duplicate_41_enzyme	0.0
R_ENCOAH1_duplicate_42_enzyme	0.0
R_ENCOAH1_duplicate_43_enzyme	0.0
R_ENCOAH1_duplicate_44_enzyme	0.0
R_ENCOAH1_duplicate_45_enzyme	0.0
R_ENCOAH1_duplicate_46_enzyme	0.0
R_ENCOAH1_duplicate_47_enzyme	0.0
R_ENCOAH2_enzyme	0.0
R_ENCOAH2_duplicate_2_enzyme	0.0
R_ENCOAH2_duplicate_3_enzyme	0.0
R_ENCOAH2_duplicate_4_enzyme	0.0
R_ENCOAH2_duplicate_5_enzyme	0.0
R_ENCOAH2_duplicate_6_enzyme	0.0
R_ENCOAH2_duplicate_7_enzyme	0.0
R_ENCOAH2_duplicate_8_enzyme	0.0
R_ENCOAH2_duplicate_9_enzyme	0.0
R_ENCOAH2_duplicate_10_enzyme	0.0
R_ENCOAH2_duplicate_11_enzyme	0.0
R_ENCOAH2_duplicate_12_enzyme	0.0
R_ENCOAH2_duplicate_13_enzyme	0.0
R_ENCOAH2_duplicate_14_enzyme	0.0
R_ENCOAH2_duplicate_15_enzyme	0.0
R_ENCOAH2_duplicate_16_enzyme	0.0
R_ENCOAH2_duplicate_17_enzyme	0.0
